"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 09:29:01 UTC 2026","Sat May 09 09:29:02 UTC 2026","402","","Mail Send","","Send message without html_body returns 201","","Send message without html_body returns 201",""
"passed","Sat May 09 09:29:49 UTC 2026","Sat May 09 09:29:52 UTC 2026","2655","","Update User","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:26:16 UTC 2026","Sat May 09 09:26:18 UTC 2026","2210","","List Users","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Sat May 09 09:24:32 UTC 2026","Sat May 09 09:24:34 UTC 2026","2273","","Create User","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:26:04 UTC 2026","Sat May 09 09:26:06 UTC 2026","2215","","Get User","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Sat May 09 09:23:50 UTC 2026","Sat May 09 09:23:53 UTC 2026","2304","","Create User","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Sat May 09 09:29:03 UTC 2026","Sat May 09 09:29:04 UTC 2026","402","","Mail Send","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:29:04 UTC 2026","Sat May 09 09:29:04 UTC 2026","203","","Mailbox Create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Sat May 09 09:25:54 UTC 2026","Sat May 09 09:25:56 UTC 2026","2463","","Delete User","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:29:11 UTC 2026","Sat May 09 09:29:12 UTC 2026","204","","Mailbox Get","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:29:00 UTC 2026","Sat May 09 09:29:00 UTC 2026","203","","Mail Messages","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:29:41 UTC 2026","Sat May 09 09:29:44 UTC 2026","2728","","Update User","","PUT update with another user token returns 401 INVALID_TOKEN","","PUT update with another user token returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:24:25 UTC 2026","Sat May 09 09:24:27 UTC 2026","2538","","Create User","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"passed","Sat May 09 09:29:12 UTC 2026","Sat May 09 09:29:14 UTC 2026","2193","","Options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Sat May 09 09:29:05 UTC 2026","Sat May 09 09:29:05 UTC 2026","203","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Sat May 09 09:23:48 UTC 2026","Sat May 09 09:23:50 UTC 2026","2257","","Create User","","Create user with username at maximum length 30 chars returns 201","","Create user with username at maximum length 30 chars returns 201",""
"passed","Sat May 09 09:29:34 UTC 2026","Sat May 09 09:29:36 UTC 2026","2493","","Update User","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"passed","Sat May 09 09:25:49 UTC 2026","Sat May 09 09:25:51 UTC 2026","2480","","Delete User","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Sat May 09 09:24:22 UTC 2026","Sat May 09 09:24:25 UTC 2026","2578","","Create User","","Create user with duplicate email returns 409 DUPLICATE_USER","","Create user with duplicate email returns 409 DUPLICATE_USER",""
"passed","Sat May 09 09:28:53 UTC 2026","Sat May 09 09:28:54 UTC 2026","680","","Logout","","Logout revoked token — PATCH returns 401","","Logout revoked token — PATCH returns 401",""
"passed","Sat May 09 09:29:04 UTC 2026","Sat May 09 09:29:04 UTC 2026","418","","Mail Send","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:23:55 UTC 2026","Sat May 09 09:23:57 UTC 2026","2263","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Sat May 09 09:26:52 UTC 2026","Sat May 09 09:27:05 UTC 2026","13709","","Login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"passed","Sat May 09 09:26:22 UTC 2026","Sat May 09 09:26:25 UTC 2026","2203","","List Users","","Users list has Cache-Control no-store header","","Users list has Cache-Control no-store header",""
"passed","Sat May 09 09:29:05 UTC 2026","Sat May 09 09:29:06 UTC 2026","195","","Mailbox Create","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Sat May 09 09:29:08 UTC 2026","Sat May 09 09:29:08 UTC 2026","198","","Mailbox Create","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Sat May 09 09:28:39 UTC 2026","Sat May 09 09:28:52 UTC 2026","13232","","Login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Sat May 09 09:29:21 UTC 2026","Sat May 09 09:29:23 UTC 2026","2499","","Patch User","","Patch only username returns 200","","Patch only username returns 200",""
"passed","Sat May 09 09:28:26 UTC 2026","Sat May 09 09:28:39 UTC 2026","13252","","Login","","Login error response contains request_id in body","","Login error response contains request_id in body",""
"passed","Sat May 09 09:29:52 UTC 2026","Sat May 09 09:29:55 UTC 2026","2462","","User Exists","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Sat May 09 09:24:18 UTC 2026","Sat May 09 09:24:20 UTC 2026","2309","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Sat May 09 09:24:39 UTC 2026","Sat May 09 09:24:41 UTC 2026","2282","","Create User","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:28:57 UTC 2026","Sat May 09 09:28:57 UTC 2026","416","","Mail Messages","","Get messages for new mailbox returns 200 with count 0","","Get messages for new mailbox returns 200 with count 0",""
"passed","Sat May 09 09:29:06 UTC 2026","Sat May 09 09:29:06 UTC 2026","195","","Mailbox Create","","Create mailbox with local_part at maximum boundary 30 chars returns 201","","Create mailbox with local_part at maximum boundary 30 chars returns 201",""
"passed","Sat May 09 09:28:58 UTC 2026","Sat May 09 09:28:59 UTC 2026","191","","Mail Messages","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:28:55 UTC 2026","Sat May 09 09:28:56 UTC 2026","672","","Logout","","Double logout — second attempt returns 401 INVALID_TOKEN","","Double logout — second attempt returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:23:34 UTC 2026","Sat May 09 09:23:37 UTC 2026","2292","","Create User","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Sat May 09 09:24:27 UTC 2026","Sat May 09 09:24:30 UTC 2026","2272","","Create User","","Create user with invalid email returns 400 VALIDATION_ERROR","","Create user with invalid email returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:26:06 UTC 2026","Sat May 09 09:26:09 UTC 2026","2197","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Sat May 09 09:28:56 UTC 2026","Sat May 09 09:28:56 UTC 2026","473","","Logout","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"passed","Sat May 09 09:29:18 UTC 2026","Sat May 09 09:29:21 UTC 2026","2461","","Patch User","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Sat May 09 09:29:04 UTC 2026","Sat May 09 09:29:04 UTC 2026","207","","Mail Send","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:24:04 UTC 2026","Sat May 09 09:24:06 UTC 2026","2259","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Sat May 09 09:23:59 UTC 2026","Sat May 09 09:24:02 UTC 2026","2278","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Sat May 09 09:24:30 UTC 2026","Sat May 09 09:24:32 UTC 2026","2261","","Create User","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:30:01 UTC 2026","Sat May 09 09:30:04 UTC 2026","2201","","User Exists","","Check exists with malformed ID returns 404 with X-User-Exists false","","Check exists with malformed ID returns 404 with X-User-Exists false",""
"passed","Sat May 09 09:29:10 UTC 2026","Sat May 09 09:29:11 UTC 2026","608","","Mailbox Delete","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:27:33 UTC 2026","Sat May 09 09:27:46 UTC 2026","13382","","Login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Sat May 09 09:23:46 UTC 2026","Sat May 09 09:23:48 UTC 2026","2282","","Create User","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Sat May 09 09:24:02 UTC 2026","Sat May 09 09:24:04 UTC 2026","2291","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Sat May 09 09:29:28 UTC 2026","Sat May 09 09:29:31 UTC 2026","2726","","Patch User","","Patch with another user token returns 401 INVALID_TOKEN","","Patch with another user token returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:26:14 UTC 2026","Sat May 09 09:26:16 UTC 2026","2207","","List Users","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Sat May 09 09:24:15 UTC 2026","Sat May 09 09:24:18 UTC 2026","2286","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Sat May 09 09:29:23 UTC 2026","Sat May 09 09:29:26 UTC 2026","2469","","Patch User","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Sat May 09 09:28:59 UTC 2026","Sat May 09 09:28:59 UTC 2026","661","","Mail Messages","","Get message by ID returns 200 with full body and html_body","","Get message by ID returns 200 with full body and html_body",""
"passed","Sat May 09 09:28:58 UTC 2026","Sat May 09 09:28:58 UTC 2026","596","","Mail Messages","","After sending message count is 1","","After sending message count is 1",""
"passed","Sat May 09 09:29:05 UTC 2026","Sat May 09 09:29:05 UTC 2026","201","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Sat May 09 09:29:11 UTC 2026","Sat May 09 09:29:11 UTC 2026","392","","Mailbox Get","","Get mailbox by token returns 200 with all expected fields","","Get mailbox by token returns 200 with all expected fields",""
"passed","Sat May 09 09:24:53 UTC 2026","Sat May 09 09:25:49 UTC 2026","56063","","Delete User","","Delete user with valid token returns 204 and subsequent GET returns 404","","Delete user with valid token returns 204 and subsequent GET returns 404",""
"passed","Sat May 09 09:24:09 UTC 2026","Sat May 09 09:24:11 UTC 2026","2315","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Sat May 09 09:24:43 UTC 2026","Sat May 09 09:24:46 UTC 2026","2314","","Create User","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:25:56 UTC 2026","Sat May 09 09:25:59 UTC 2026","2801","","Delete User","","Delete with another user token returns 401 INVALID_TOKEN","","Delete with another user token returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:27:05 UTC 2026","Sat May 09 09:27:19 UTC 2026","13739","","Login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Sat May 09 09:29:06 UTC 2026","Sat May 09 09:29:06 UTC 2026","196","","Mailbox Create","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"passed","Sat May 09 09:29:01 UTC 2026","Sat May 09 09:29:01 UTC 2026","402","","Mail Send","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Sat May 09 09:26:09 UTC 2026","Sat May 09 09:26:11 UTC 2026","2204","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Sat May 09 09:29:16 UTC 2026","Sat May 09 09:29:18 UTC 2026","2450","","Patch User","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Sat May 09 09:28:56 UTC 2026","Sat May 09 09:28:57 UTC 2026","760","","Logout","","User can re-login after logout and receives new valid token","","User can re-login after logout and receives new valid token",""
"passed","Sat May 09 09:24:20 UTC 2026","Sat May 09 09:24:22 UTC 2026","2293","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Sat May 09 09:23:43 UTC 2026","Sat May 09 09:23:46 UTC 2026","2327","","Create User","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Sat May 09 09:29:59 UTC 2026","Sat May 09 09:30:01 UTC 2026","2213","","User Exists","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Sat May 09 09:27:19 UTC 2026","Sat May 09 09:27:33 UTC 2026","13514","","Login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Sat May 09 09:28:54 UTC 2026","Sat May 09 09:28:54 UTC 2026","704","","Logout","","Logout revoked token — PUT also returns 401","","Logout revoked token — PUT also returns 401",""
"passed","Sat May 09 09:24:11 UTC 2026","Sat May 09 09:24:13 UTC 2026","2264","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Sat May 09 09:26:13 UTC 2026","Sat May 09 09:26:13 UTC 2026","248","","Health Check","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Sat May 09 09:29:36 UTC 2026","Sat May 09 09:29:39 UTC 2026","2644","","Update User","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Sat May 09 09:24:34 UTC 2026","Sat May 09 09:24:37 UTC 2026","2299","","Create User","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:24:13 UTC 2026","Sat May 09 09:24:15 UTC 2026","2268","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Sat May 09 09:24:46 UTC 2026","Sat May 09 09:24:48 UTC 2026","2261","","Create User","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:24:06 UTC 2026","Sat May 09 09:24:09 UTC 2026","2283","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Sat May 09 09:23:39 UTC 2026","Sat May 09 09:23:41 UTC 2026","2270","","Create User","","Response body never contains password field","","Response body never contains password field",""
"passed","Sat May 09 09:29:57 UTC 2026","Sat May 09 09:29:59 UTC 2026","2463","","User Exists","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Sat May 09 09:23:57 UTC 2026","Sat May 09 09:23:59 UTC 2026","2281","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Sat May 09 09:26:13 UTC 2026","Sat May 09 09:26:13 UTC 2026","200","","Health Check","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Sat May 09 09:26:18 UTC 2026","Sat May 09 09:26:20 UTC 2026","2205","","List Users","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"passed","Sat May 09 09:30:04 UTC 2026","Sat May 09 09:30:06 UTC 2026","2656","","User Exists","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Sat May 09 09:29:00 UTC 2026","Sat May 09 09:29:01 UTC 2026","793","","Mail Messages","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Sat May 09 09:29:14 UTC 2026","Sat May 09 09:29:16 UTC 2026","2194","","Options","","OPTIONS does not require Authorization header","","OPTIONS does not require Authorization header",""
"passed","Sat May 09 09:24:48 UTC 2026","Sat May 09 09:24:50 UTC 2026","2280","","Create User","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:29:09 UTC 2026","Sat May 09 09:29:10 UTC 2026","852","","Mailbox Delete","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"passed","Sat May 09 09:29:47 UTC 2026","Sat May 09 09:29:49 UTC 2026","2497","","Update User","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:26:20 UTC 2026","Sat May 09 09:26:22 UTC 2026","2206","","List Users","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Sat May 09 09:29:39 UTC 2026","Sat May 09 09:29:41 UTC 2026","2474","","Update User","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Sat May 09 09:29:44 UTC 2026","Sat May 09 09:29:47 UTC 2026","2805","","Update User","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:27:46 UTC 2026","Sat May 09 09:27:59 UTC 2026","13236","","Login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:29:06 UTC 2026","Sat May 09 09:29:07 UTC 2026","840","","Mailbox Create","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN",""
"passed","Sat May 09 09:26:25 UTC 2026","Sat May 09 09:26:38 UTC 2026","13531","","Login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"passed","Sat May 09 09:25:59 UTC 2026","Sat May 09 09:26:02 UTC 2026","2719","","Delete User","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Sat May 09 09:29:07 UTC 2026","Sat May 09 09:29:07 UTC 2026","192","","Mailbox Create","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN",""
"passed","Sat May 09 09:26:13 UTC 2026","Sat May 09 09:26:14 UTC 2026","200","","Health Check","","Health response echoes provided X-Request-ID header","","Health response echoes provided X-Request-ID header",""
"passed","Sat May 09 09:23:41 UTC 2026","Sat May 09 09:23:43 UTC 2026","2269","","Create User","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Sat May 09 09:29:10 UTC 2026","Sat May 09 09:29:10 UTC 2026","196","","Mailbox Delete","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:24:37 UTC 2026","Sat May 09 09:24:39 UTC 2026","2262","","Create User","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:29:03 UTC 2026","Sat May 09 09:29:03 UTC 2026","406","","Mail Send","","Send message missing required field from returns 400 VALIDATION_ERROR","","Send message missing required field from returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:29:07 UTC 2026","Sat May 09 09:29:07 UTC 2026","200","","Mailbox Create","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART",""
"passed","Sat May 09 09:28:54 UTC 2026","Sat May 09 09:28:55 UTC 2026","662","","Logout","","Logout revoked token — DELETE also returns 401","","Logout revoked token — DELETE also returns 401",""
"passed","Sat May 09 09:29:11 UTC 2026","Sat May 09 09:29:11 UTC 2026","200","","Mailbox Get","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Sat May 09 09:29:05 UTC 2026","Sat May 09 09:29:05 UTC 2026","206","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Sat May 09 09:25:51 UTC 2026","Sat May 09 09:25:54 UTC 2026","2465","","Delete User","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Sat May 09 09:24:50 UTC 2026","Sat May 09 09:24:53 UTC 2026","2305","","Create User","","VALIDATION_ERROR response contains request_id and error details","","VALIDATION_ERROR response contains request_id and error details",""
"passed","Sat May 09 09:26:38 UTC 2026","Sat May 09 09:26:52 UTC 2026","13516","","Login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Sat May 09 09:29:26 UTC 2026","Sat May 09 09:29:28 UTC 2026","2465","","Patch User","","Patch with no auth header returns 401 MISSING_TOKEN","","Patch with no auth header returns 401 MISSING_TOKEN",""
"passed","Sat May 09 09:29:08 UTC 2026","Sat May 09 09:29:09 UTC 2026","591","","Mailbox Delete","","Delete mailbox — GET messages also returns 404","","Delete mailbox — GET messages also returns 404",""
"passed","Sat May 09 09:29:08 UTC 2026","Sat May 09 09:29:08 UTC 2026","597","","Mailbox Delete","","Delete mailbox returns 204 and subsequent GET returns 404","","Delete mailbox returns 204 and subsequent GET returns 404",""
"passed","Sat May 09 09:29:55 UTC 2026","Sat May 09 09:29:57 UTC 2026","2196","","User Exists","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"passed","Sat May 09 09:26:02 UTC 2026","Sat May 09 09:26:04 UTC 2026","2547","","Get User","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"passed","Sat May 09 09:29:07 UTC 2026","Sat May 09 09:29:07 UTC 2026","203","","Mailbox Create","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"passed","Sat May 09 09:29:05 UTC 2026","Sat May 09 09:29:05 UTC 2026","201","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Sat May 09 09:27:59 UTC 2026","Sat May 09 09:28:13 UTC 2026","13337","","Login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:28:52 UTC 2026","Sat May 09 09:28:53 UTC 2026","473","","Logout","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"passed","Sat May 09 09:23:37 UTC 2026","Sat May 09 09:23:39 UTC 2026","2271","","Create User","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Sat May 09 09:29:07 UTC 2026","Sat May 09 09:29:08 UTC 2026","199","","Mailbox Create","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Sat May 09 09:29:02 UTC 2026","Sat May 09 09:29:03 UTC 2026","589","","Mail Send","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"passed","Sat May 09 09:29:02 UTC 2026","Sat May 09 09:29:02 UTC 2026","591","","Mail Send","","Sent message appears in GET messages list","","Sent message appears in GET messages list",""
"passed","Sat May 09 09:26:11 UTC 2026","Sat May 09 09:26:13 UTC 2026","2205","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Sat May 09 09:29:31 UTC 2026","Sat May 09 09:29:34 UTC 2026","2689","","Patch User","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Sat May 09 09:23:53 UTC 2026","Sat May 09 09:23:55 UTC 2026","2261","","Create User","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Sat May 09 09:29:04 UTC 2026","Sat May 09 09:29:05 UTC 2026","208","","Mailbox Create","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Sat May 09 09:28:13 UTC 2026","Sat May 09 09:28:26 UTC 2026","13210","","Login","","Login with empty body returns 400 VALIDATION_ERROR","","Login with empty body returns 400 VALIDATION_ERROR",""
"passed","Sat May 09 09:28:57 UTC 2026","Sat May 09 09:28:58 UTC 2026","613","","Mail Messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Sat May 09 09:28:59 UTC 2026","Sat May 09 09:29:00 UTC 2026","406","","Mail Messages","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Sat May 09 09:24:41 UTC 2026","Sat May 09 09:24:43 UTC 2026","2275","","Create User","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
